,yearmonthdatetime,승차총승객수,monthtime,datetime,in,ratio,time,평일,토요일,일요일,base
1943,202407122300,34312,202407,2024072300,968.6277600000001,0.02823,23,27.85,38.55,27.9,32757.0
1944,202407110000,32978,202407,2024070000,67.93468,0.00206,00,11.05,0.0,0.0,32757.0
1945,202407110100,32978,202407,2024070100,0.0,0.0,01,,,,
1946,202407110200,32978,202407,2024070200,0.0,0.0,02,,,,
1947,202407110300,32978,202407,2024070300,0.0,0.0,03,,,,
1948,202407110400,32978,202407,2024070400,0.65956,2e-05,04,,,,
1949,202407110500,32978,202407,2024070500,51.115899999999996,0.00155,05,5.7,5.05,2.55,32757.0
1950,202407110600,32978,202407,2024070600,127.95464000000001,0.00388,06,15.4,12.45,7.85,32757.0
1951,202407110700,32978,202407,2024070700,283.94058,0.00861,07,23.15,14.35,10.7,32757.0
1952,202407110800,32978,202407,2024070800,524.0204200000001,0.01589,08,40.5,29.35,19.85,32757.0
1953,202407110900,32978,202407,2024070900,960.64914,0.02913,09,32.65,38.45,24.9,32757.0
1954,202407111000,32978,202407,2024071000,1208.6437,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1955,202407111100,32978,202407,2024071100,1414.42642,0.04289,11,30.0,44.75,34.5,32757.0
1956,202407111200,32978,202407,2024071200,1439.4897,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1957,202407111300,32978,202407,2024071300,1551.9446799999998,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1958,202407111400,32978,202407,2024071400,1795.98188,0.05446,14,41.8,49.1,33.9,32757.0
1959,202407111500,32978,202407,2024071500,2191.05832,0.06644,15,48.05,52.9,36.8,32757.0
1960,202407111600,32978,202407,2024071600,2669.89888,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1961,202407111700,32978,202407,2024071700,3263.50288,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1962,202407111800,32978,202407,2024071800,4767.959239999999,0.14458,18,76.35,54.05,41.75,32757.0
1963,202407111900,32978,202407,2024071900,2665.2819600000003,0.08082,19,44.85,48.8,41.6,32757.0
1964,202407112000,32978,202407,2024072000,2437.73376,0.07392,20,33.5,46.1,39.15,32757.0
1965,202407112100,32978,202407,2024072100,2388.26676,0.07242,21,30.75,44.2,35.95,32757.0
1966,202407112200,32978,202407,2024072200,2237.22752,0.06784,22,42.75,39.2,29.6,32757.0
1967,202407112300,32978,202407,2024072300,930.9689400000001,0.02823,23,27.85,38.55,27.9,32757.0
1968,202407100000,32846,202407,2024070000,67.66276,0.00206,00,11.05,0.0,0.0,32757.0
1969,202407100100,32846,202407,2024070100,0.0,0.0,01,,,,
1970,202407100200,32846,202407,2024070200,0.0,0.0,02,,,,
1971,202407100300,32846,202407,2024070300,0.0,0.0,03,,,,
1972,202407100400,32846,202407,2024070400,0.6569200000000001,2e-05,04,,,,
1973,202407100500,32846,202407,2024070500,50.9113,0.00155,05,5.7,5.05,2.55,32757.0
1974,202407100600,32846,202407,2024070600,127.44248,0.00388,06,15.4,12.45,7.85,32757.0
1975,202407100700,32846,202407,2024070700,282.80406,0.00861,07,23.15,14.35,10.7,32757.0
1976,202407100800,32846,202407,2024070800,521.92294,0.01589,08,40.5,29.35,19.85,32757.0
1977,202407100900,32846,202407,2024070900,956.80398,0.02913,09,32.65,38.45,24.9,32757.0
1978,202407101000,32846,202407,2024071000,1203.8059,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1979,202407101100,32846,202407,2024071100,1408.76494,0.04289,11,30.0,44.75,34.5,32757.0
1980,202407101200,32846,202407,2024071200,1433.7279,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1981,202407101300,32846,202407,2024071300,1545.7327599999999,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1982,202407101400,32846,202407,2024071400,1788.79316,0.05446,14,41.8,49.1,33.9,32757.0
1983,202407101500,32846,202407,2024071500,2182.28824,0.06644,15,48.05,52.9,36.8,32757.0
1984,202407101600,32846,202407,2024071600,2659.21216,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1985,202407101700,32846,202407,2024071700,3250.44016,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1986,202407101800,32846,202407,2024071800,4748.87468,0.14458,18,76.35,54.05,41.75,32757.0
1987,202407101900,32846,202407,2024071900,2654.6137200000003,0.08082,19,44.85,48.8,41.6,32757.0
1988,202407102000,32846,202407,2024072000,2427.9763199999998,0.07392,20,33.5,46.1,39.15,32757.0
1989,202407102100,32846,202407,2024072100,2378.70732,0.07242,21,30.75,44.2,35.95,32757.0
1990,202407102200,32846,202407,2024072200,2228.27264,0.06784,22,42.75,39.2,29.6,32757.0
1991,202407102300,32846,202407,2024072300,927.2425800000001,0.02823,23,27.85,38.55,27.9,32757.0
1992,202407090000,31430,202407,2024070000,64.7458,0.00206,00,11.05,0.0,0.0,32757.0
1993,202407090100,31430,202407,2024070100,0.0,0.0,01,,,,
1994,202407090200,31430,202407,2024070200,0.0,0.0,02,,,,
1995,202407090300,31430,202407,2024070300,0.0,0.0,03,,,,
1996,202407090400,31430,202407,2024070400,0.6286,2e-05,04,,,,
1997,202407090500,31430,202407,2024070500,48.716499999999996,0.00155,05,5.7,5.05,2.55,32757.0
1998,202407090600,31430,202407,2024070600,121.9484,0.00388,06,15.4,12.45,7.85,32757.0
1999,202407090700,31430,202407,2024070700,270.6123,0.00861,07,23.15,14.35,10.7,32757.0
2000,202407090800,31430,202407,2024070800,499.4227,0.01589,08,40.5,29.35,19.85,32757.0
2001,202407090900,31430,202407,2024070900,915.5559,0.02913,09,32.65,38.45,24.9,32757.0
2002,202407091000,31430,202407,2024071000,1151.9095,0.03665,10,33.849999999999994,43.25,31.0,32757.0
2003,202407091100,31430,202407,2024071100,1348.0327,0.04289,11,30.0,44.75,34.5,32757.0
2004,202407091200,31430,202407,2024071200,1371.9195,0.04365,12,38.099999999999994,46.35,32.25,32757.0
2005,202407091300,31430,202407,2024071300,1479.0957999999998,0.04706,13,39.349999999999994,45.8,38.25,32757.0
2006,202407091400,31430,202407,2024071400,1711.6778,0.05446,14,41.8,49.1,33.9,32757.0
2007,202407091500,31430,202407,2024071500,2088.2092,0.06644,15,48.05,52.9,36.8,32757.0
2008,202407091600,31430,202407,2024071600,2544.5728,0.08096,16,53.599999999999994,57.5,38.1,32757.0
2009,202407091700,31430,202407,2024071700,3110.3128,0.09896,17,73.94999999999999,57.65,35.85,32757.0
2010,202407091800,31430,202407,2024071800,4544.149399999999,0.14458,18,76.35,54.05,41.75,32757.0
2011,202407091900,31430,202407,2024071900,2540.1726,0.08082,19,44.85,48.8,41.6,32757.0
2012,202407092000,31430,202407,2024072000,2323.3056,0.07392,20,33.5,46.1,39.15,32757.0
2013,202407092100,31430,202407,2024072100,2276.1606,0.07242,21,30.75,44.2,35.95,32757.0
2014,202407092200,31430,202407,2024072200,2132.2111999999997,0.06784,22,42.75,39.2,29.6,32757.0
2015,202407092300,31430,202407,2024072300,887.2689,0.02823,23,27.85,38.55,27.9,32757.0
2016,202407080000,30816,202407,2024070000,63.48096,0.00206,00,11.05,0.0,0.0,32757.0
2017,202407080100,30816,202407,2024070100,0.0,0.0,01,,,,
2018,202407080200,30816,202407,2024070200,0.0,0.0,02,,,,
2019,202407080300,30816,202407,2024070300,0.0,0.0,03,,,,
2020,202407080400,30816,202407,2024070400,0.6163200000000001,2e-05,04,,,,
2021,202407080500,30816,202407,2024070500,47.7648,0.00155,05,5.7,5.05,2.55,32757.0
2022,202407080600,30816,202407,2024070600,119.56608,0.00388,06,15.4,12.45,7.85,32757.0
2023,202407080700,30816,202407,2024070700,265.32576,0.00861,07,23.15,14.35,10.7,32757.0
2024,202407080800,30816,202407,2024070800,489.66624,0.01589,08,40.5,29.35,19.85,32757.0
2025,202407080900,30816,202407,2024070900,897.67008,0.02913,09,32.65,38.45,24.9,32757.0
2026,202407081000,30816,202407,2024071000,1129.4064,0.03665,10,33.849999999999994,43.25,31.0,32757.0
2027,202407081100,30816,202407,2024071100,1321.69824,0.04289,11,30.0,44.75,34.5,32757.0
2028,202407081200,30816,202407,2024071200,1345.1184,0.04365,12,38.099999999999994,46.35,32.25,32757.0
2029,202407081300,30816,202407,2024071300,1450.20096,0.04706,13,39.349999999999994,45.8,38.25,32757.0
2030,202407081400,30816,202407,2024071400,1678.23936,0.05446,14,41.8,49.1,33.9,32757.0
2031,202407081500,30816,202407,2024071500,2047.4150399999999,0.06644,15,48.05,52.9,36.8,32757.0
2032,202407081600,30816,202407,2024071600,2494.8633600000003,0.08096,16,53.599999999999994,57.5,38.1,32757.0
2033,202407081700,30816,202407,2024071700,3049.5513600000004,0.09896,17,73.94999999999999,57.65,35.85,32757.0
2034,202407081800,30816,202407,2024071800,4455.37728,0.14458,18,76.35,54.05,41.75,32757.0
2035,202407081900,30816,202407,2024071900,2490.54912,0.08082,19,44.85,48.8,41.6,32757.0
2036,202407082000,30816,202407,2024072000,2277.91872,0.07392,20,33.5,46.1,39.15,32757.0
2037,202407082100,30816,202407,2024072100,2231.69472,0.07242,21,30.75,44.2,35.95,32757.0
2038,202407082200,30816,202407,2024072200,2090.55744,0.06784,22,42.75,39.2,29.6,32757.0
2039,202407082300,30816,202407,2024072300,869.93568,0.02823,23,27.85,38.55,27.9,32757.0
2040,202407070000,26145,202407,2024070000,53.858700000000006,0.00206,00,11.05,0.0,0.0,32757.0
2041,202407070100,26145,202407,2024070100,0.0,0.0,01,,,,
2042,202407070200,26145,202407,2024070200,0.0,0.0,02,,,,
2043,202407070300,26145,202407,2024070300,0.0,0.0,03,,,,
2044,202407070400,26145,202407,2024070400,0.5229,2e-05,04,,,,
2045,202407070500,26145,202407,2024070500,40.52475,0.00155,05,5.7,5.05,2.55,32757.0
2046,202407070600,26145,202407,2024070600,101.4426,0.00388,06,15.4,12.45,7.85,32757.0
2047,202407070700,26145,202407,2024070700,225.10844999999998,0.00861,07,23.15,14.35,10.7,32757.0
2048,202407070800,26145,202407,2024070800,415.44405000000006,0.01589,08,40.5,29.35,19.85,32757.0
2049,202407070900,26145,202407,2024070900,761.60385,0.02913,09,32.65,38.45,24.9,32757.0
2050,202407071000,26145,202407,2024071000,958.2142500000001,0.03665,10,33.849999999999994,43.25,31.0,32757.0
2051,202407071100,26145,202407,2024071100,1121.35905,0.04289,11,30.0,44.75,34.5,32757.0
2052,202407071200,26145,202407,2024071200,1141.22925,0.04365,12,38.099999999999994,46.35,32.25,32757.0
2053,202407071300,26145,202407,2024071300,1230.3836999999999,0.04706,13,39.349999999999994,45.8,38.25,32757.0
2054,202407071400,26145,202407,2024071400,1423.8567,0.05446,14,41.8,49.1,33.9,32757.0
2055,202407071500,26145,202407,2024071500,1737.0738,0.06644,15,48.05,52.9,36.8,32757.0
2056,202407071600,26145,202407,2024071600,2116.6992,0.08096,16,53.599999999999994,57.5,38.1,32757.0
2057,202407071700,26145,202407,2024071700,2587.3092,0.09896,17,73.94999999999999,57.65,35.85,32757.0
2058,202407071800,26145,202407,2024071800,3780.0440999999996,0.14458,18,76.35,54.05,41.75,32757.0
2059,202407071900,26145,202407,2024071900,2113.0389,0.08082,19,44.85,48.8,41.6,32757.0
2060,202407072000,26145,202407,2024072000,1932.6384,0.07392,20,33.5,46.1,39.15,32757.0
2061,202407072100,26145,202407,2024072100,1893.4208999999998,0.07242,21,30.75,44.2,35.95,32757.0
2062,202407072200,26145,202407,2024072200,1773.6768,0.06784,22,42.75,39.2,29.6,32757.0
2063,202407072300,26145,202407,2024072300,738.07335,0.02823,23,27.85,38.55,27.9,32757.0
2064,202407060000,28929,202407,2024070000,59.593740000000004,0.00206,00,11.05,0.0,0.0,32757.0
2065,202407060100,28929,202407,2024070100,0.0,0.0,01,,,,
2066,202407060200,28929,202407,2024070200,0.0,0.0,02,,,,
2067,202407060300,28929,202407,2024070300,0.0,0.0,03,,,,
2068,202407060400,28929,202407,2024070400,0.5785800000000001,2e-05,04,,,,
2069,202407060500,28929,202407,2024070500,44.83995,0.00155,05,5.7,5.05,2.55,32757.0
2070,202407060600,28929,202407,2024070600,112.24452000000001,0.00388,06,15.4,12.45,7.85,32757.0
2071,202407060700,28929,202407,2024070700,249.07869,0.00861,07,23.15,14.35,10.7,32757.0
2072,202407060800,28929,202407,2024070800,459.68181000000004,0.01589,08,40.5,29.35,19.85,32757.0
2073,202407060900,28929,202407,2024070900,842.70177,0.02913,09,32.65,38.45,24.9,32757.0
2074,202407061000,28929,202407,2024071000,1060.24785,0.03665,10,33.849999999999994,43.25,31.0,32757.0
2075,202407061100,28929,202407,2024071100,1240.76481,0.04289,11,30.0,44.75,34.5,32757.0
2076,202407061200,28929,202407,2024071200,1262.7508500000001,0.04365,12,38.099999999999994,46.35,32.25,32757.0
2077,202407061300,28929,202407,2024071300,1361.3987399999999,0.04706,13,39.349999999999994,45.8,38.25,32757.0
2078,202407061400,28929,202407,2024071400,1575.47334,0.05446,14,41.8,49.1,33.9,32757.0
2079,202407061500,28929,202407,2024071500,1922.04276,0.06644,15,48.05,52.9,36.8,32757.0
2080,202407061600,28929,202407,2024071600,2342.09184,0.08096,16,53.599999999999994,57.5,38.1,32757.0
2081,202407061700,28929,202407,2024071700,2862.8138400000003,0.09896,17,73.94999999999999,57.65,35.85,32757.0
2082,202407061800,28929,202407,2024071800,4182.554819999999,0.14458,18,76.35,54.05,41.75,32757.0
2083,202407061900,28929,202407,2024071900,2338.04178,0.08082,19,44.85,48.8,41.6,32757.0
2084,202407062000,28929,202407,2024072000,2138.43168,0.07392,20,33.5,46.1,39.15,32757.0
2085,202407062100,28929,202407,2024072100,2095.03818,0.07242,21,30.75,44.2,35.95,32757.0
2086,202407062200,28929,202407,2024072200,1962.54336,0.06784,22,42.75,39.2,29.6,32757.0
2087,202407062300,28929,202407,2024072300,816.6656700000001,0.02823,23,27.85,38.55,27.9,32757.0
2088,202407050000,34859,202407,2024070000,71.80954000000001,0.00206,00,11.05,0.0,0.0,32757.0
2089,202407050100,34859,202407,2024070100,0.0,0.0,01,,,,
2090,202407050200,34859,202407,2024070200,0.0,0.0,02,,,,
2091,202407050300,34859,202407,2024070300,0.0,0.0,03,,,,
2092,202407050400,34859,202407,2024070400,0.69718,2e-05,04,,,,
2093,202407050500,34859,202407,2024070500,54.03145,0.00155,05,5.7,5.05,2.55,32757.0
2094,202407050600,34859,202407,2024070600,135.25292000000002,0.00388,06,15.4,12.45,7.85,32757.0
2095,202407050700,34859,202407,2024070700,300.13599,0.00861,07,23.15,14.35,10.7,32757.0
2096,202407050800,34859,202407,2024070800,553.9095100000001,0.01589,08,40.5,29.35,19.85,32757.0
2097,202407050900,34859,202407,2024070900,1015.44267,0.02913,09,32.65,38.45,24.9,32757.0
2098,202407051000,34859,202407,2024071000,1277.5823500000001,0.03665,10,33.849999999999994,43.25,31.0,32757.0
2099,202407051100,34859,202407,2024071100,1495.10251,0.04289,11,30.0,44.75,34.5,32757.0
2100,202407051200,34859,202407,2024071200,1521.59535,0.04365,12,38.099999999999994,46.35,32.25,32757.0
2101,202407051300,34859,202407,2024071300,1640.46454,0.04706,13,39.349999999999994,45.8,38.25,32757.0
2102,202407051400,34859,202407,2024071400,1898.4211400000002,0.05446,14,41.8,49.1,33.9,32757.0
2103,202407051500,34859,202407,2024071500,2316.03196,0.06644,15,48.05,52.9,36.8,32757.0
2104,202407051600,34859,202407,2024071600,2822.18464,0.08096,16,53.599999999999994,57.5,38.1,32757.0
2105,202407051700,34859,202407,2024071700,3449.6466400000004,0.09896,17,73.94999999999999,57.65,35.85,32757.0
2106,202407051800,34859,202407,2024071800,5039.91422,0.14458,18,76.35,54.05,41.75,32757.0
2107,202407051900,34859,202407,2024071900,2817.30438,0.08082,19,44.85,48.8,41.6,32757.0
2108,202407052000,34859,202407,2024072000,2576.77728,0.07392,20,33.5,46.1,39.15,32757.0
2109,202407052100,34859,202407,2024072100,2524.48878,0.07242,21,30.75,44.2,35.95,32757.0
2110,202407052200,34859,202407,2024072200,2364.83456,0.06784,22,42.75,39.2,29.6,32757.0
2111,202407052300,34859,202407,2024072300,984.0695700000001,0.02823,23,27.85,38.55,27.9,32757.0
2112,202407040000,32886,202407,2024070000,67.74516000000001,0.00206,00,11.05,0.0,0.0,32757.0
2113,202407040100,32886,202407,2024070100,0.0,0.0,01,,,,
2114,202407040200,32886,202407,2024070200,0.0,0.0,02,,,,
2115,202407040300,32886,202407,2024070300,0.0,0.0,03,,,,
2116,202407040400,32886,202407,2024070400,0.6577200000000001,2e-05,04,,,,
2117,202407040500,32886,202407,2024070500,50.973299999999995,0.00155,05,5.7,5.05,2.55,32757.0
2118,202407040600,32886,202407,2024070600,127.59768000000001,0.00388,06,15.4,12.45,7.85,32757.0
2119,202407040700,32886,202407,2024070700,283.14846,0.00861,07,23.15,14.35,10.7,32757.0
2120,202407040800,32886,202407,2024070800,522.55854,0.01589,08,40.5,29.35,19.85,32757.0
2121,202407040900,32886,202407,2024070900,957.9691799999999,0.02913,09,32.65,38.45,24.9,32757.0
2122,202407041000,32886,202407,2024071000,1205.2719,0.03665,10,33.849999999999994,43.25,31.0,32757.0
2123,202407041100,32886,202407,2024071100,1410.48054,0.04289,11,30.0,44.75,34.5,32757.0
2124,202407041200,32886,202407,2024071200,1435.4739,0.04365,12,38.099999999999994,46.35,32.25,32757.0
2125,202407041300,32886,202407,2024071300,1547.6151599999998,0.04706,13,39.349999999999994,45.8,38.25,32757.0
2126,202407041400,32886,202407,2024071400,1790.97156,0.05446,14,41.8,49.1,33.9,32757.0
2127,202407041500,32886,202407,2024071500,2184.94584,0.06644,15,48.05,52.9,36.8,32757.0
2128,202407041600,32886,202407,2024071600,2662.45056,0.08096,16,53.599999999999994,57.5,38.1,32757.0
2129,202407041700,32886,202407,2024071700,3254.39856,0.09896,17,73.94999999999999,57.65,35.85,32757.0
2130,202407041800,32886,202407,2024071800,4754.65788,0.14458,18,76.35,54.05,41.75,32757.0
2131,202407041900,32886,202407,2024071900,2657.84652,0.08082,19,44.85,48.8,41.6,32757.0
2132,202407042000,32886,202407,2024072000,2430.93312,0.07392,20,33.5,46.1,39.15,32757.0
2133,202407042100,32886,202407,2024072100,2381.60412,0.07242,21,30.75,44.2,35.95,32757.0
2134,202407042200,32886,202407,2024072200,2230.9862399999997,0.06784,22,42.75,39.2,29.6,32757.0
2135,202407042300,32886,202407,2024072300,928.3717800000001,0.02823,23,27.85,38.55,27.9,32757.0
2136,202407030000,33266,202407,2024070000,68.52796000000001,0.00206,00,11.05,0.0,0.0,32757.0
2137,202407030100,33266,202407,2024070100,0.0,0.0,01,,,,
2138,202407030200,33266,202407,2024070200,0.0,0.0,02,,,,
2139,202407030300,33266,202407,2024070300,0.0,0.0,03,,,,
2140,202407030400,33266,202407,2024070400,0.66532,2e-05,04,,,,
2141,202407030500,33266,202407,2024070500,51.5623,0.00155,05,5.7,5.05,2.55,32757.0
2142,202407030600,33266,202407,2024070600,129.07208,0.00388,06,15.4,12.45,7.85,32757.0
2143,202407030700,33266,202407,2024070700,286.42026,0.00861,07,23.15,14.35,10.7,32757.0
2144,202407030800,33266,202407,2024070800,528.5967400000001,0.01589,08,40.5,29.35,19.85,32757.0
2145,202407030900,33266,202407,2024070900,969.03858,0.02913,09,32.65,38.45,24.9,32757.0
2146,202407031000,33266,202407,2024071000,1219.1989,0.03665,10,33.849999999999994,43.25,31.0,32757.0
2147,202407031100,33266,202407,2024071100,1426.77874,0.04289,11,30.0,44.75,34.5,32757.0
2148,202407031200,33266,202407,2024071200,1452.0609,0.04365,12,38.099999999999994,46.35,32.25,32757.0
2149,202407031300,33266,202407,2024071300,1565.49796,0.04706,13,39.349999999999994,45.8,38.25,32757.0
2150,202407031400,33266,202407,2024071400,1811.66636,0.05446,14,41.8,49.1,33.9,32757.0
2151,202407031500,33266,202407,2024071500,2210.19304,0.06644,15,48.05,52.9,36.8,32757.0
2152,202407031600,33266,202407,2024071600,2693.21536,0.08096,16,53.599999999999994,57.5,38.1,32757.0
2153,202407031700,33266,202407,2024071700,3292.00336,0.09896,17,73.94999999999999,57.65,35.85,32757.0
2154,202407031800,33266,202407,2024071800,4809.598279999999,0.14458,18,76.35,54.05,41.75,32757.0
2155,202407031900,33266,202407,2024071900,2688.55812,0.08082,19,44.85,48.8,41.6,32757.0
2156,202407032000,33266,202407,2024072000,2459.02272,0.07392,20,33.5,46.1,39.15,32757.0
2157,202407032100,33266,202407,2024072100,2409.12372,0.07242,21,30.75,44.2,35.95,32757.0
2158,202407032200,33266,202407,2024072200,2256.76544,0.06784,22,42.75,39.2,29.6,32757.0
2159,202407032300,33266,202407,2024072300,939.09918,0.02823,23,27.85,38.55,27.9,32757.0
2160,202407020000,29466,202407,2024070000,60.699960000000004,0.00206,00,11.05,0.0,0.0,32757.0
2161,202407020100,29466,202407,2024070100,0.0,0.0,01,,,,
2162,202407020200,29466,202407,2024070200,0.0,0.0,02,,,,
2163,202407020300,29466,202407,2024070300,0.0,0.0,03,,,,
2164,202407020400,29466,202407,2024070400,0.5893200000000001,2e-05,04,,,,
